Timestamp,measurement_ID,sample_ID,pfas_ID,mean_arithmetic,mean_comment,SE,SE_comment,SD,SD_comment,n_total,group_info,LOQ,median,LOD,min,max,min_max_comment,n_comment,LOQ_comment,LOD_comment,mean_geometric,limit_type,n,measurement_comment
4/07/2022 14:28,m_143,sm_018,pfas_010,NA,Check LOD_comment,NA,NA,NA,NA,6,progeny,NA,NA,NA,NA,NA,NA,"0 detections in the 6 samples (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,"""The limit of detection (LOD) was calculated as 3 times signal/noise for each compound and sample type. The detection limits are therefore a function of the sample amount extracted and varied between samples as well as between analytes (0.01–1.20 ng/g for PFC). All values below LOD were marked as non-detects""",NA,LOD,0,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
4/07/2022 14:29,m_144,sm_018,pfas_012,NA,Check LOD_comment,NA,NA,NA,NA,6,progeny,NA,NA,NA,NA,NA,NA,"0 detections in the 6 samples (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,"""The limit of detection (LOD) was calculated as 3 times signal/noise for each compound and sample type. The detection limits are therefore a function of the sample amount extracted and varied between samples as well as between analytes (0.01–1.20 ng/g for PFC). All values below LOD were marked as non-detects""",NA,LOD,0,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
4/07/2022 14:30,m_145,sm_019,pfas_015,1.02,(ng/g ww),NA,NA,0.35,NA,8,progeny,NA,1,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:31,m_146,sm_019,pfas_004,0.92,(ng/g ww),NA,NA,0.46,NA,8,progeny,NA,0.75,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:31,m_147,sm_019,pfas_001,36.8,(ng/g ww),NA,NA,21.3,NA,8,progeny,NA,28.9,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:32,m_148,sm_019,pfas_005,0.5,(ng/g ww),NA,NA,0.28,NA,8,progeny,NA,0.5,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:33,m_149,sm_019,pfas_006,0.92,(ng/g ww),NA,NA,0.46,NA,8,progeny,NA,0.75,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:34,m_150,sm_019,pfas_002,NA,Check LOD_comment,NA,NA,NA,NA,8,progeny,NA,NA,NA,NA,NA,NA,"0 detections in the 8 samples (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,"""The limit of detection (LOD) was calculated as 3 times signal/noise for each compound and sample type. The detection limits are therefore a function of the sample amount extracted and varied between samples as well as between analytes (0.01–1.20 ng/g for PFC). All values below LOD were marked as non-detects""",NA,LOD,0,"The authors did not provide a LOD value for each sample and PFAS compound. Thus, we could not estimate a mean value."
4/07/2022 14:37,m_152,sm_019,pfas_009,2.05,(ng/g ww),NA,NA,1.62,NA,8,progeny,NA,1.85,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:38,m_153,sm_019,pfas_010,2.33,(ng/g ww),NA,NA,1.76,NA,8,progeny,NA,1.65,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
4/07/2022 14:39,m_154,sm_019,pfas_012,2.97,(ng/g ww),NA,NA,1.93,NA,8,progeny,NA,2.4,NA,NA,NA,NA,"6 detections (Table 3). ""From the Sklinna site we analysed [...] 8 eggs and 11 plasma samples as well as 6 liver samples from European shag for PFCs collected in 2004. [...] It must be kept in mind that liver values are from nestlings, while plasma and egg values are from adult female birds precluding direct tissue comparison""",NA,NA,NA,NA,6,NA
28/06/2022 13:40,m_155,sm_013,pfas_010,0.41,(ng/g ww),NA,NA,0.11,NA,15,adult,NA,NA,NA,0.27,0.66,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:42,m_156,sm_013,pfas_011,0.85,(ng/g ww),NA,NA,0.73,NA,15,adult,NA,NA,NA,0.21,3.01,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:45,m_157,sm_013,pfas_012,0.72,(ng/g ww),NA,NA,0.24,NA,15,adult,NA,NA,NA,0.32,1.14,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:45,m_158,sm_013,pfas_013,0.66,(ng/g ww),NA,NA,0.5,NA,15,adult,NA,NA,NA,0.15,2.16,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:46,m_159,sm_013,pfas_001,11.2,(ng/g ww),NA,NA,7.14,NA,15,adult,NA,NA,NA,2.72,6.43,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:47,m_160,sm_014,pfas_010,1.15,(ng/g ww),NA,NA,0.41,NA,15,adult,NA,NA,NA,0.47,2.1,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:48,m_161,sm_014,pfas_011,1.41,(ng/g ww),NA,NA,0.73,NA,15,adult,NA,NA,NA,0.59,2.89,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:49,m_162,sm_014,pfas_012,1.64,(ng/g ww),NA,NA,0.65,NA,15,adult,NA,NA,NA,0.4,3.33,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:49,m_163,sm_014,pfas_013,1.02,(ng/g ww),NA,NA,0.63,NA,15,adult,NA,NA,NA,0.38,2.52,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:51,m_164,sm_014,pfas_001,18.7,(ng/g ww),NA,NA,11.5,NA,15,adult,NA,NA,NA,6.45,51.4,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:55,m_165,sm_015,pfas_010,0.6,(ng/g ww),NA,NA,0.33,NA,15,progeny,NA,NA,NA,0.28,1.51,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:55,m_166,sm_015,pfas_011,0.87,(ng/g ww),NA,NA,1.05,NA,15,progeny,NA,NA,NA,0.1,2.42,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:56,m_167,sm_015,pfas_012,1.06,(ng/g ww),NA,NA,0.69,NA,15,progeny,NA,NA,NA,0.37,2.77,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:57,m_168,sm_015,pfas_013,1,(ng/g ww),NA,NA,0.86,NA,15,progeny,NA,NA,NA,0.36,3.61,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:57,m_169,sm_015,pfas_001,25.6,(ng/g ww),NA,NA,42.3,NA,15,progeny,NA,NA,NA,4.17,172,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 13:59,m_170,sm_016,pfas_010,1,(ng/g ww),NA,NA,0.6,NA,15,progeny,NA,NA,NA,0.21,2.46,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 14:00,m_171,sm_016,pfas_011,1.09,(ng/g ww),NA,NA,1.47,NA,15,progeny,NA,NA,NA,0.15,6.26,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 14:01,m_172,sm_016,pfas_012,1.76,(ng/g ww),NA,NA,1.24,NA,15,progeny,NA,NA,NA,0.42,5.51,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 14:01,m_173,sm_016,pfas_013,1.26,(ng/g ww),NA,NA,1.51,NA,15,progeny,NA,NA,NA,0.38,6.49,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
28/06/2022 14:02,m_174,sm_016,pfas_001,38.5,(ng/g ww),NA,NA,32.2,NA,15,progeny,NA,NA,NA,4.39,126,ng/g ww,"""From each colony 15 blood samples and eggs were collected.""",NA,NA,NA,NA,15,NA
12/07/2022 12:19,m_175,sm_020,pfas_008,0.617,(ng/g ww),NA,NA,0.404624116,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,0.493,0.201,0.142128463,1.654,Min = LOD value / SQRT(2),""" We analyzed 20 eggs from each year for PFASs""",NA,LOD = 0.201,0.488,NA,20,NA
12/07/2022 12:21,m_176,sm_020,pfas_009,1.44,(ng/g ww),NA,NA,0.714307889,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,1.52,NA,0.271,2.94,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,1.22,NA,20,NA
12/07/2022 12:22,m_177,sm_020,pfas_010,9.09,(ng/g ww),NA,NA,2.668283873,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,9.79,NA,3.13,13.1,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,8.47,NA,20,NA
12/07/2022 12:23,m_178,sm_020,pfas_011,3.08,(ng/g ww),NA,NA,1.327451155,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,2.93,NA,0.85,5.81,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,2.76,NA,20,NA
12/07/2022 12:25,m_179,sm_020,pfas_012,7.39,(ng/g ww),NA,NA,2.882388898,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,7.23,NA,2.43,13.2,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,6.77,NA,20,NA
12/07/2022 12:28,m_180,sm_020,pfas_013,0.496,(ng/g ww),NA,NA,0.170046585,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,0.55,NA,0.171,0.697,NA,"""Results only reported for API 4000 LC-MS/MS; n = 10 for 1980 and 2008""",NA,NA,0.595,NA,10,NA
12/07/2022 12:30,m_181,sm_020,pfas_004,0.146,(ng/g ww),NA,NA,0.076274915,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,0.115,NA,0.054,0.339,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,0.123,NA,20,NA
12/07/2022 13:21,m_182,sm_020,pfas_016,0.172,(ng/g ww),NA,NA,0.095632941,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,0.133,0.066,0.046669048,0.404,Min = LOD value / SQRT(2),"""We analyzed 20 eggs from each year for PFASs""",NA,LOD = 0.066,0.15,NA,20,NA
12/07/2022 13:24,m_183,sm_020,pfas_001,24,(ng/g ww),NA,NA,9.875594275,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,23,NA,8.1,45,NA,"""We analyzed 20 eggs from each year for PFASs""",NA,NA,22,NA,20,NA
12/07/2022 13:26,m_184,sm_020,pfas_005,0.161,(ng/g ww),NA,NA,0.060130541,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,10,progeny,NA,0.172,NA,0.062,0.248,NA,"""Results only reported for API 4000 LC-MS/MS; n = 10 for 1980 and 2008""",NA,NA,0.15,NA,10,NA
12/07/2022 13:28,m_185,sm_020,pfas_015,0.047,(ng/g ww),NA,NA,0.02822559,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,20,progeny,NA,0.053,0.005,0.003535534,0.109,Min = LOD value / SQRT(2),"""We analyzed 20 eggs from each year for PFASs""",NA,LOD = 0.005,0.036,NA,20,NA
12/07/2022 13:34,m_186,sm_021,pfas_007,0.041,(ng/g ww),NA,NA,0.015050778,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.04,0.034,0.024041631,0.072,Min = LOD value / SQRT(2),"""female (n = 11)""",NA,LOD = 0.034,0.035,NA,11,NA
12/07/2022 13:36,m_187,sm_021,pfas_002,0.249,(ng/g ww),NA,NA,0.150324594,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.248,NA,0.015,0.494,NA,"""female (n = 11)""",NA,NA,0.169,NA,11,NA
12/07/2022 13:38,m_188,sm_021,pfas_008,0.709,(ng/g ww),NA,NA,0.396681184,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.657,NA,0.376,1.64,NA,"""female (n = 11)""",NA,NA,0.656,NA,11,NA
12/07/2022 13:39,m_189,sm_021,pfas_009,1.39,(ng/g ww),NA,NA,0.416452478,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,1.4,NA,0.713,2.04,NA,"""female (n = 11)""",NA,NA,1.34,NA,11,NA
12/07/2022 13:41,m_190,sm_021,pfas_010,9.05,(ng/g ww),NA,NA,3.226172924,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,9.06,NA,3.52,13.8,NA,"""female (n = 11)""",NA,NA,8.58,NA,11,NA
12/07/2022 13:42,m_191,sm_021,pfas_011,2.63,(ng/g ww),NA,NA,0.950905055,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,2.74,NA,0.93,3.96,NA,"""female (n = 11)""",NA,NA,2.48,NA,11,NA
12/07/2022 13:44,m_192,sm_021,pfas_012,8.97,(ng/g ww),NA,NA,4.202184383,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,8.66,NA,3.01,16.4,NA,"""female (n = 11)""",NA,NA,8.21,NA,11,NA
12/07/2022 13:45,m_193,sm_021,pfas_013,1.01,(ng/g ww),NA,NA,0.486750409,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.994,NA,0.359,1.91,NA,"""female (n = 11)""",NA,NA,0.918,NA,11,NA
12/07/2022 13:47,m_194,sm_021,pfas_004,0.431,(ng/g ww),NA,NA,0.097601146,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.406,NA,0.27,0.581,NA,"""female (n = 11)""",NA,NA,0.419,NA,11,NA
12/07/2022 13:50,m_195,sm_021,pfas_016,0.162,(ng/g ww),NA,NA,0.056279442,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.195,0.066,0.046669048,0.226,Min = LOD value / SQRT(2),"""female (n = 11)""",NA,LOD = 0.066,0.149,NA,11,NA
12/07/2022 13:52,m_196,sm_021,pfas_001,23,(ng/g ww),NA,NA,8.633464703,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,24,NA,9.49,37,NA,"""female (n = 11)""",NA,NA,22,NA,11,NA
12/07/2022 13:54,m_197,sm_021,pfas_005,0.282,(ng/g ww),NA,NA,0.101367107,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.29,NA,0.12,0.443,NA,"""female (n = 11)""",NA,NA,0.267,NA,11,NA
12/07/2022 13:55,m_198,sm_021,pfas_015,0.532917262,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.015795365,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,11,adult,NA,0.994,0.066,0.046669048,0.097,Min = LOD value / SQRT(2),"""female (n = 11)""",NA,LOD = 0.066,NA,NA,11,NA
